,Artist,Track,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Genre,Genre ID,Spotify ID
0,Michael Jackson,Billie Jean,spotify:track:7J1uxwnxfQLu4APicE5Rnj,0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.002,audio_features,7J1uxwnxfQLu4APicE5Rnj,spotify:track:7J1uxwnxfQLu4APicE5Rnj,https://api.spotify.com/v1/tracks/7J1uxwnxfQLu4APicE5Rnj,https://api.spotify.com/v1/audio-analysis/7J1uxwnxfQLu4APicE5Rnj,294227,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
1,Michael Jackson,Beat It,spotify:track:3BovdzfaX4jb5KFQwoPfAw,0.776,0.711,3,-9.03,0,0.0473,0.0242,0.000353,0.234,0.901,138.728,audio_features,3BovdzfaX4jb5KFQwoPfAw,spotify:track:3BovdzfaX4jb5KFQwoPfAw,https://api.spotify.com/v1/tracks/3BovdzfaX4jb5KFQwoPfAw,https://api.spotify.com/v1/audio-analysis/3BovdzfaX4jb5KFQwoPfAw,258400,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
2,Michael Jackson,Chicago,spotify:track:5BKKy9fIJL5uM9fz1SnqyP,0.608,0.756,7,-2.675,0,0.176,0.0784,0,0.187,0.55,176.086,audio_features,5BKKy9fIJL5uM9fz1SnqyP,spotify:track:5BKKy9fIJL5uM9fz1SnqyP,https://api.spotify.com/v1/tracks/5BKKy9fIJL5uM9fz1SnqyP,https://api.spotify.com/v1/audio-analysis/5BKKy9fIJL5uM9fz1SnqyP,245507,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
3,Michael Jackson,Smooth Criminal - 2012 Remaster,spotify:track:5T7ywazdGIydr6JCW6t02j,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,5T7ywazdGIydr6JCW6t02j,spotify:track:5T7ywazdGIydr6JCW6t02j,https://api.spotify.com/v1/tracks/5T7ywazdGIydr6JCW6t02j,https://api.spotify.com/v1/audio-analysis/5T7ywazdGIydr6JCW6t02j,257760,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
4,Michael Jackson,Rock with You - Single Version,spotify:track:7oOOI85fVQvVnK5ynNMdW7,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,7oOOI85fVQvVnK5ynNMdW7,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
5,Michael Jackson,Don't Stop 'Til You Get Enough,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,audio_features,46eu3SBuFCXWsPT39Yg3tJ,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ,365467,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
6,Michael Jackson,Thriller,spotify:track:2LlQb7Uoj1kKyGhlkBf9aC,0.771,0.687,11,-9.814,1,0.0693,0.0318,0.000225,0.89,0.783,118.392,audio_features,2LlQb7Uoj1kKyGhlkBf9aC,spotify:track:2LlQb7Uoj1kKyGhlkBf9aC,https://api.spotify.com/v1/tracks/2LlQb7Uoj1kKyGhlkBf9aC,https://api.spotify.com/v1/audio-analysis/2LlQb7Uoj1kKyGhlkBf9aC,357800,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
7,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,spotify:track:76HKOVWqsEg26SECtmw7Rz,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,76HKOVWqsEg26SECtmw7Rz,spotify:track:76HKOVWqsEg26SECtmw7Rz,https://api.spotify.com/v1/tracks/76HKOVWqsEg26SECtmw7Rz,https://api.spotify.com/v1/audio-analysis/76HKOVWqsEg26SECtmw7Rz,298120,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
8,Michael Jackson,They Don't Care About Us,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,audio_features,3wuCCNCnBhJlwkIJTBZFiv,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/tracks/3wuCCNCnBhJlwkIJTBZFiv,https://api.spotify.com/v1/audio-analysis/3wuCCNCnBhJlwkIJTBZFiv,284160,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
9,Michael Jackson,P.Y.T. (Pretty Young Thing),spotify:track:1CgmY8fVN7kstVDZmsdM5k,0.894,0.67,11,-9.406,0,0.0474,0.172,0.000363,0.0691,0.961,127.209,audio_features,1CgmY8fVN7kstVDZmsdM5k,spotify:track:1CgmY8fVN7kstVDZmsdM5k,https://api.spotify.com/v1/tracks/1CgmY8fVN7kstVDZmsdM5k,https://api.spotify.com/v1/audio-analysis/1CgmY8fVN7kstVDZmsdM5k,239027,4,Pop,g.115,3fMbdgg4jU18AjLCKBhRSm
10,Madonna,Material Girl,spotify:track:22sLuJYcvZOSoLLRYev1s5,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,audio_features,22sLuJYcvZOSoLLRYev1s5,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
11,Madonna,Hung Up,spotify:track:3850dYVgOFIXJh5U4BFEWH,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,audio_features,3850dYVgOFIXJh5U4BFEWH,spotify:track:3850dYVgOFIXJh5U4BFEWH,https://api.spotify.com/v1/tracks/3850dYVgOFIXJh5U4BFEWH,https://api.spotify.com/v1/audio-analysis/3850dYVgOFIXJh5U4BFEWH,337733,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
12,Madonna,Frozen,spotify:track:6lknMmJZALXxx7emwwZWLX,0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,audio_features,6lknMmJZALXxx7emwwZWLX,spotify:track:6lknMmJZALXxx7emwwZWLX,https://api.spotify.com/v1/tracks/6lknMmJZALXxx7emwwZWLX,https://api.spotify.com/v1/audio-analysis/6lknMmJZALXxx7emwwZWLX,120157,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
13,Madonna,La Isla Bonita,spotify:track:6r8k1vznHrzlEKYxL4dZEe,0.724,0.822,1,-4.374,0,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,audio_features,6r8k1vznHrzlEKYxL4dZEe,spotify:track:6r8k1vznHrzlEKYxL4dZEe,https://api.spotify.com/v1/tracks/6r8k1vznHrzlEKYxL4dZEe,https://api.spotify.com/v1/audio-analysis/6r8k1vznHrzlEKYxL4dZEe,242733,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
14,Madonna,Like a Prayer,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,audio_features,1z3ugFmUKoCzGsI6jdY4Ci,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
15,Madonna,Like a Virgin,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,audio_features,1ZPlNanZsJSPK5h9YZZFbZ,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,https://api.spotify.com/v1/tracks/1ZPlNanZsJSPK5h9YZZFbZ,https://api.spotify.com/v1/audio-analysis/1ZPlNanZsJSPK5h9YZZFbZ,218627,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
16,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),spotify:track:1oHClQEgDmmbcEx12Kc5nZ,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,audio_features,1oHClQEgDmmbcEx12Kc5nZ,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/tracks/1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/audio-analysis/1oHClQEgDmmbcEx12Kc5nZ,189693,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
17,Madonna,Papa Don't Preach,spotify:track:6A8OnjnpShshNpcqWtZRjr,0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,audio_features,6A8OnjnpShshNpcqWtZRjr,spotify:track:6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/tracks/6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/audio-analysis/6A8OnjnpShshNpcqWtZRjr,268533,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
18,Madonna,Into the Groove,spotify:track:2m0M7YqCy4lXfedh18qd8N,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,audio_features,2m0M7YqCy4lXfedh18qd8N,spotify:track:2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/tracks/2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/audio-analysis/2m0M7YqCy4lXfedh18qd8N,285093,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
19,Madonna,Vogue,spotify:track:7j5TIXPi0cCbSSqItmbyZy,0.748,0.84,6,-7.701,1,0.0421,0.00348,0.00647,0.44,0.304,115.997,audio_features,7j5TIXPi0cCbSSqItmbyZy,spotify:track:7j5TIXPi0cCbSSqItmbyZy,https://api.spotify.com/v1/tracks/7j5TIXPi0cCbSSqItmbyZy,https://api.spotify.com/v1/audio-analysis/7j5TIXPi0cCbSSqItmbyZy,317080,4,Pop,g.115,6tbjWDEIzxoDsBA1FuhfPW
20,Bruno Mars,When I Was Your Man,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
21,Bruno Mars,Locked out of Heaven,spotify:track:3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
22,Bruno Mars,That's What I Like,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
23,Bruno Mars,Leave The Door Open,spotify:track:02VBYrHfVwfEWXk5DXyf0T,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,audio_features,02VBYrHfVwfEWXk5DXyf0T,spotify:track:02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/audio-analysis/02VBYrHfVwfEWXk5DXyf0T,242096,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
24,Bruno Mars,Just the Way You Are,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
25,Bruno Mars,Talking to the Moon,spotify:track:161DnLWsx1i3u1JT05lzqU,0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,audio_features,161DnLWsx1i3u1JT05lzqU,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
26,Bruno Mars,Treasure,spotify:track:55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,audio_features,55h7vJchibLdUkxdlX3fK7,spotify:track:55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,178560,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
27,Bruno Mars,24K Magic,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,audio_features,6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,225983,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
28,Bruno Mars,Grenade,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,audio_features,2tJulUYLDKOg9XrtVkMgcJ,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,222091,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
29,Bruno Mars,Smokin Out The Window,spotify:track:3xVZYkcuWalGudeKl861wb,0.627,0.618,2,-8.529,1,0.0437,0.0558,0,0.351,0.848,82.03,audio_features,3xVZYkcuWalGudeKl861wb,spotify:track:3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/tracks/3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/audio-analysis/3xVZYkcuWalGudeKl861wb,197443,4,Pop,g.115,0du5cEVh5yTK9QJze8zA0C
30,Elton John,Hold Me Closer,spotify:track:3lFwSDBCNo3CcN09UppUnm,0.658,0.783,0,-4.615,1,0.113,0.0798,0.00018,0.187,0.491,126.027,audio_features,3lFwSDBCNo3CcN09UppUnm,spotify:track:3lFwSDBCNo3CcN09UppUnm,https://api.spotify.com/v1/tracks/3lFwSDBCNo3CcN09UppUnm,https://api.spotify.com/v1/audio-analysis/3lFwSDBCNo3CcN09UppUnm,202246,4,Pop,g.115,3PhoLpVuITZKcymswpck5b
31,Elton John,Hold Me Closer,spotify:track:3lFwSDBCNo3CcN09UppUnm,0.658,0.783,0,-4.615,1,0.113,0.0798,0.00018,0.187,0.491,126.027,audio_features,3lFwSDBCNo3CcN09UppUnm,spotify:track:3lFwSDBCNo3CcN09UppUnm,https://api.spotify.com/v1/tracks/3lFwSDBCNo3CcN09UppUnm,https://api.spotify.com/v1/audio-analysis/3lFwSDBCNo3CcN09UppUnm,202246,4,Rock,g.5,3PhoLpVuITZKcymswpck5b
32,Elton John,Hold Me Closer,spotify:track:3lFwSDBCNo3CcN09UppUnm,0.658,0.783,0,-4.615,1,0.113,0.0798,0.00018,0.187,0.491,126.027,audio_features,3lFwSDBCNo3CcN09UppUnm,spotify:track:3lFwSDBCNo3CcN09UppUnm,https://api.spotify.com/v1/tracks/3lFwSDBCNo3CcN09UppUnm,https://api.spotify.com/v1/audio-analysis/3lFwSDBCNo3CcN09UppUnm,202246,4,Children,g.470,3PhoLpVuITZKcymswpck5b
33,Elton John,Cold Heart - PNAU Remix,spotify:track:7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,7rglLriMNBPAyuJOMGwi39,spotify:track:7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/tracks/7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/audio-analysis/7rglLriMNBPAyuJOMGwi39,202735,4,Pop,g.115,3PhoLpVuITZKcymswpck5b
34,Elton John,Cold Heart - PNAU Remix,spotify:track:7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,7rglLriMNBPAyuJOMGwi39,spotify:track:7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/tracks/7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/audio-analysis/7rglLriMNBPAyuJOMGwi39,202735,4,Rock,g.5,3PhoLpVuITZKcymswpck5b
35,Elton John,Cold Heart - PNAU Remix,spotify:track:7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,7rglLriMNBPAyuJOMGwi39,spotify:track:7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/tracks/7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/audio-analysis/7rglLriMNBPAyuJOMGwi39,202735,4,Children,g.470,3PhoLpVuITZKcymswpck5b
36,Elton John,I'm Still Standing,spotify:track:1jDJFeK9x3OZboIAHsY9k2,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,Pop,g.115,3PhoLpVuITZKcymswpck5b
37,Elton John,I'm Still Standing,spotify:track:1jDJFeK9x3OZboIAHsY9k2,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,Rock,g.5,3PhoLpVuITZKcymswpck5b
38,Elton John,I'm Still Standing,spotify:track:1jDJFeK9x3OZboIAHsY9k2,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,Children,g.470,3PhoLpVuITZKcymswpck5b
39,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",spotify:track:3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4,Pop,g.115,3PhoLpVuITZKcymswpck5b
40,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",spotify:track:3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4,Rock,g.5,3PhoLpVuITZKcymswpck5b
41,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",spotify:track:3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4,Children,g.470,3PhoLpVuITZKcymswpck5b
42,Elton John,Your Song,spotify:track:38zsOOcu31XbbYj9BIPUF1,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4,Pop,g.115,3PhoLpVuITZKcymswpck5b
43,Elton John,Your Song,spotify:track:38zsOOcu31XbbYj9BIPUF1,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4,Rock,g.5,3PhoLpVuITZKcymswpck5b
44,Elton John,Your Song,spotify:track:38zsOOcu31XbbYj9BIPUF1,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4,Children,g.470,3PhoLpVuITZKcymswpck5b
45,Elton John,Don't Go Breaking My Heart,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,275440,4,Pop,g.115,3PhoLpVuITZKcymswpck5b
46,Elton John,Don't Go Breaking My Heart,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,275440,4,Rock,g.5,3PhoLpVuITZKcymswpck5b
47,Elton John,Don't Go Breaking My Heart,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,275440,4,Children,g.470,3PhoLpVuITZKcymswpck5b
48,Elton John,Tiny Dancer,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4,Pop,g.115,3PhoLpVuITZKcymswpck5b
49,Elton John,Tiny Dancer,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4,Rock,g.5,3PhoLpVuITZKcymswpck5b
50,Elton John,Tiny Dancer,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4,Children,g.470,3PhoLpVuITZKcymswpck5b
51,Ed Sheeran,Merry Christmas,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,audio_features,3bH2Eu9A9ymI4UnGHRmoXg,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg,https://api.spotify.com/v1/tracks/3bH2Eu9A9ymI4UnGHRmoXg,https://api.spotify.com/v1/audio-analysis/3bH2Eu9A9ymI4UnGHRmoXg,208547,4,Pop,g.115,6eUKZXaKkcviH0Ku9w2n3V
52,Ed Sheeran,Merry Christmas,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,audio_features,3bH2Eu9A9ymI4UnGHRmoXg,spotify:track:3bH2Eu9A9ymI4UnGHRmoXg,https://api.spotify.com/v1/tracks/3bH2Eu9A9ymI4UnGHRmoXg,https://api.spotify.com/v1/audio-analysis/3bH2Eu9A9ymI4UnGHRmoXg,208547,4,Rock,g.5,6eUKZXaKkcviH0Ku9w2n3V
